id,student_id,cycle,subject,level,score,assessed_at,created_at,updated_at,is_locked,locked_by,locked_at,assessor_id,school_id,class_id,academic_year,term,assessment_method,total_questions,correct_answers,percentage_score,performance_level,skill_scores,time_taken_minutes,completed_assessment,incomplete_reason,question_responses,mistakes_analysis,assessor_comments,recommendations,requires_intervention,intervention_type,parent_informed,parent_informed_date,parent_feedback,improvement_from_last,learning_style,strengths,weaknesses,topics_mastered,topics_struggling,homework_completion,class_participation,behavior_during_assessment,used_assistance,assistance_type,accommodations_provided,reassessment_needed,reassessment_date,benchmark_comparison,peer_rank,peer_total,pilot_school_id
3826,643,midline,math,Nothing,8,2025-03-04,2025-09-04 09:06:55,2025-09-04 09:06:55,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3827,643,endline,khmer,Letters,20,2025-09-04,2025-09-04 09:06:55,2025-09-04 09:06:55,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3828,643,endline,math,Division,72,2025-08-04,2025-09-04 09:06:55,2025-09-04 09:06:55,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3829,644,baseline,khmer,Letters,19,2024-09-04,2025-09-04 09:06:55,2025-09-04 09:06:55,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3830,644,baseline,math,Numbers,18,2025-03-04,2025-09-04 09:06:55,2025-09-04 09:06:55,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3831,644,midline,khmer,Letters,20,2025-06-04,2025-09-04 09:06:55,2025-09-04 09:06:55,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3832,644,midline,math,Nothing,1,2025-04-04,2025-09-04 09:06:55,2025-09-04 09:06:55,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3833,644,endline,khmer,Comp. 1,80,2025-07-04,2025-09-04 09:06:56,2025-09-04 09:06:56,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3834,644,endline,math,Numbers,21,2025-06-04,2025-09-04 09:06:56,2025-09-04 09:06:56,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3835,645,baseline,khmer,Nothing,5,2025-01-04,2025-09-04 09:06:56,2025-09-04 09:06:56,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3836,645,baseline,math,Numbers,19,2024-09-04,2025-09-04 09:06:56,2025-09-04 09:06:56,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3837,645,midline,khmer,Letters,12,2025-03-04,2025-09-04 09:06:56,2025-09-04 09:06:56,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3838,645,midline,math,Numbers,23,2025-05-04,2025-09-04 09:06:56,2025-09-04 09:06:56,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3839,645,endline,khmer,Story,60,2025-06-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3840,645,endline,math,Multiplication,61,2025-06-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3841,646,baseline,khmer,Nothing,1,2025-01-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3842,646,baseline,math,Addition,26,2025-02-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3843,646,midline,khmer,Words,33,2025-06-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3844,646,midline,math,Subtraction,53,2025-05-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3845,646,endline,khmer,Comp. 1,89,2025-06-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3846,646,endline,math,Nothing,6,2025-07-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3847,647,baseline,khmer,Nothing,8,2025-01-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3848,647,baseline,math,Nothing,1,2025-03-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3849,647,midline,khmer,Words,37,2025-04-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3850,647,midline,math,Addition,31,2025-06-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3851,647,endline,khmer,Words,32,2025-07-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3852,647,endline,math,Word Problems,97,2025-09-04,2025-09-04 09:06:57,2025-09-04 09:06:57,f,,,17,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3853,648,baseline,khmer,Words,31,2024-12-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3854,648,baseline,math,Numbers,20,2025-02-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3855,648,midline,khmer,Words,26,2025-05-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3856,648,midline,math,Addition,37,2025-05-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3857,648,endline,khmer,Paragraph,49,2025-09-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3858,648,endline,math,Addition,37,2025-07-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3859,649,baseline,khmer,Nothing,10,2024-12-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3860,649,baseline,math,Addition,25,2024-12-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3861,649,midline,khmer,Letters,18,2025-03-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3862,649,midline,math,Numbers,14,2025-04-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3863,649,endline,khmer,Letters,10,2025-07-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3864,649,endline,math,Addition,34,2025-07-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,18,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3865,650,baseline,khmer,Letters,12,2025-03-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3866,650,baseline,math,Addition,29,2024-11-04,2025-09-04 09:06:58,2025-09-04 09:06:58,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3867,650,midline,khmer,Letters,15,2025-06-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3868,650,midline,math,Subtraction,40,2025-05-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3869,650,endline,khmer,Story,71,2025-08-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3870,650,endline,math,Addition,36,2025-06-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3871,651,baseline,khmer,Nothing,7,2024-09-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3872,651,baseline,math,Addition,34,2024-10-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3873,651,midline,khmer,Letters,21,2025-05-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3874,651,midline,math,Multiplication,70,2025-04-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3875,651,endline,khmer,Story,61,2025-08-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3876,651,endline,math,Nothing,9,2025-08-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3877,652,baseline,khmer,Letters,24,2024-10-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3878,652,baseline,math,Addition,33,2025-02-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3879,652,midline,khmer,Words,28,2025-03-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3880,652,midline,math,Numbers,15,2025-04-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3881,652,endline,khmer,Words,26,2025-08-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3882,652,endline,math,Division,70,2025-08-04,2025-09-04 09:06:59,2025-09-04 09:06:59,f,,,19,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,5
3883,653,baseline,khmer,Nothing,7,2024-12-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3884,653,baseline,math,Nothing,5,2025-01-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3885,653,midline,khmer,Paragraph,50,2025-06-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3886,653,midline,math,Numbers,24,2025-03-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3887,653,endline,khmer,Words,26,2025-09-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3888,653,endline,math,Addition,33,2025-08-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3889,654,baseline,khmer,Letters,17,2024-12-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3890,654,baseline,math,Nothing,5,2024-09-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3891,654,midline,khmer,Words,31,2025-04-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3892,654,midline,math,Multiplication,69,2025-04-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3893,654,endline,khmer,Paragraph,49,2025-06-04,2025-09-04 09:07:00,2025-09-04 09:07:00,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3894,654,endline,math,Nothing,2,2025-08-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3895,655,baseline,khmer,Words,26,2024-11-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3896,655,baseline,math,Addition,38,2024-09-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3897,655,midline,khmer,Words,31,2025-03-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3898,655,midline,math,Multiplication,62,2025-03-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3899,655,endline,khmer,Nothing,7,2025-08-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3900,655,endline,math,Nothing,2,2025-09-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3901,656,baseline,khmer,Words,25,2024-09-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3902,656,baseline,math,Nothing,10,2025-01-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3903,656,midline,khmer,Paragraph,43,2025-04-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3904,656,midline,math,Numbers,13,2025-05-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3905,656,endline,khmer,Words,31,2025-09-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3906,656,endline,math,Addition,38,2025-08-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3907,657,baseline,khmer,Nothing,4,2024-09-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3908,657,baseline,math,Numbers,10,2025-03-04,2025-09-04 09:07:01,2025-09-04 09:07:01,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3909,657,midline,khmer,Nothing,2,2025-06-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3910,657,midline,math,Subtraction,44,2025-05-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3911,657,endline,khmer,Story,73,2025-06-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3912,657,endline,math,Multiplication,70,2025-09-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3913,658,baseline,khmer,Letters,11,2024-12-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3914,658,baseline,math,Nothing,10,2024-10-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3915,658,midline,khmer,Words,33,2025-03-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3916,658,midline,math,Subtraction,47,2025-03-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3917,658,endline,khmer,Nothing,3,2025-06-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3918,658,endline,math,Numbers,18,2025-06-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3919,659,baseline,khmer,Letters,17,2025-03-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3920,659,baseline,math,Addition,34,2024-12-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3921,659,midline,khmer,Nothing,10,2025-04-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3922,659,midline,math,Addition,30,2025-04-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3923,659,endline,khmer,Letters,15,2025-09-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3924,659,endline,math,Addition,27,2025-07-04,2025-09-04 09:07:02,2025-09-04 09:07:02,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3925,660,baseline,khmer,Letters,16,2024-10-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3926,660,baseline,math,Numbers,21,2024-12-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3927,660,midline,khmer,Paragraph,60,2025-03-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3928,660,midline,math,Nothing,2,2025-03-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3929,660,endline,khmer,Nothing,7,2025-07-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3930,660,endline,math,Subtraction,51,2025-09-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3931,661,baseline,khmer,Letters,16,2025-03-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3932,661,baseline,math,Numbers,24,2024-12-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3933,661,midline,khmer,Words,40,2025-04-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3934,661,midline,math,Subtraction,45,2025-05-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3935,661,endline,khmer,Letters,23,2025-09-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3936,661,endline,math,Division,84,2025-07-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3937,662,baseline,khmer,Nothing,8,2024-10-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3938,662,baseline,math,Addition,25,2024-11-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3939,662,midline,khmer,Nothing,8,2025-05-04,2025-09-04 09:07:03,2025-09-04 09:07:03,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3940,662,midline,math,Addition,36,2025-03-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3941,662,endline,khmer,Comp. 1,86,2025-06-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3942,662,endline,math,Division,78,2025-06-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3943,663,baseline,khmer,Nothing,1,2025-01-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3944,663,baseline,math,Numbers,25,2024-11-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3945,663,midline,khmer,Letters,24,2025-03-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3946,663,midline,math,Numbers,10,2025-05-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3947,663,endline,khmer,Story,63,2025-06-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3948,663,endline,math,Subtraction,44,2025-08-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3949,664,baseline,khmer,Letters,16,2024-09-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3950,664,baseline,math,Nothing,10,2024-12-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3951,664,midline,khmer,Words,27,2025-04-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3952,664,midline,math,Multiplication,69,2025-03-04,2025-09-04 09:07:04,2025-09-04 09:07:04,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3953,664,endline,khmer,Story,72,2025-09-04,2025-09-04 09:07:05,2025-09-04 09:07:05,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3954,664,endline,math,Subtraction,41,2025-07-04,2025-09-04 09:07:05,2025-09-04 09:07:05,f,,,20,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3955,665,baseline,khmer,Nothing,10,2025-02-04,2025-09-04 09:07:05,2025-09-04 09:07:05,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
3956,665,baseline,math,Addition,33,2024-10-04,2025-09-04 09:07:05,2025-09-04 09:07:05,f,,,21,,,,,written,,,,,,,t,,,,,,f,,f,,,,,,,,,,,,f,,,f,,,,,6
